Unnamed: 0,week_label,state,district,disease,cases,deaths,day,mon,year,latitude,longitude,rainfall_mm,leaf_area_index,Temp,temp_celsius,date,population,area_sq_km,density_per_sqkm,cases_per_100k,season,quarter,cases_4wk_avg
1487,17th week,Tamil Nadu,Ariyalur,Acute Diarrhoeal Disease,6,0.0,26,4,2018,11.07603595,79.11745538,0.002088762807,5.0,314.408,41.26,2018-04-26,2251744.0,,453.49,0.2665,Summer,2,6.0
1579,24th week,Tamil Nadu,Ariyalur,Acute Diarrhoeal Disease,9,0.0,12,6,2018,11.07603595,79.11745538,0.08966642706,7.0,312.53000000000003,39.38,2018-06-12,2251744.0,,453.49,0.3997,Monsoon,2,7.5
792,15th week,Tamil Nadu,Ariyalur,Acute Diarrhoeal Disease,11,0.0,14,4,2019,11.07603595,79.11745538,0.01383985113,8.0,313.964,40.81,2019-04-14,2251744.0,,453.49,0.4885,Summer,2,8.67
38,12th week,Tamil Nadu,Ariyalur,Acute Diarrhoeal Disease,14,0.0,24,3,2022,11.07603595,79.11745538,0.003166009915,8.0,308.436,35.29,2022-03-24,2251744.0,,453.49,0.6217,Summer,1,10.0
69,17th week,Tamil Nadu,Ariyalur,Acute Diarrhoeal Disease,17,0.0,28,4,2022,11.07603595,79.11745538,0.03080676776,8.0,310.16,37.01,2022-04-28,2251744.0,,453.49,0.755,Summer,2,12.75
757,8th week,Tamil Nadu,Ariyalur,Chikungunya,15,0.0,18,2,2019,11.07603595,79.11745538,0.01820628309,8.0,307.656,34.51,2019-02-18,2251744.0,,453.49,0.6662,Winter,1,15.0
7970,51st week,Tamil Nadu,Ariyalur,Dengue,7,0.0,15,12,2011,11.07603595,79.11745538,0.09005000891,12.0,299.948,26.8,2011-12-15,2251744.0,,453.49,0.3109,Winter,4,7.0
1400,4th week,Tamil Nadu,Ariyalur,Dengue,12,0.0,27,1,2018,11.07603595,79.11745538,0.0003547658254,10.0,304.928,31.78,2018-01-27,2251744.0,,453.49,0.5329,Winter,1,9.5
449,40th week,Tamil Nadu,Ariyalur,Dengue,17,0.0,6,10,2021,11.07603595,79.11745538,0.826018148,9.0,308.38,35.23,2021-10-06,2251744.0,,453.49,0.755,Post-Monsoon,4,12.0
26,10th week,Tamil Nadu,Ariyalur,Dengue,6,0.0,5,2,2022,11.07603595,79.11745538,0.01250872941,10.0,303.384,30.23,2022-02-05,2251744.0,,453.49,0.2665,Winter,1,10.5
27,10th week,Tamil Nadu,Ariyalur,pyrexia of unknown origin,15,0.0,31,1,2022,11.07603595,79.11745538,0.08308958667,10.0,300.355,27.21,2022-01-31,2251744.0,,453.49,0.6662,Winter,1,15.0
7318,23rd week,Tamil Nadu,Coimbatore,Acute Diarrhoeal Disease,66,0.0,6,6,2011,11.0600516,77.0679581,1.029452637,7.0,308.40000000000003,35.25,2011-06-06,3458127.0,4723.0,732.19,1.9085,Monsoon,2,66.0
7883,45th week,Tamil Nadu,Coimbatore,Acute Diarrhoeal Disease,20,0.0,23,8,2011,11.0600516,77.0679581,1.285018479,7.0,308.7,35.55,2011-08-23,3458127.0,4723.0,732.19,0.5783,Monsoon,3,43.0
4779,25th week,Tamil Nadu,Coimbatore,Acute Diarrhoeal Disease,44,0.0,16,6,2014,11.0600516,77.0679581,0.05156634007,9.0,310.7666666,37.62,2014-06-16,3458127.0,4723.0,732.19,1.2724,Monsoon,2,43.33
4800,26th week,Tamil Nadu,Coimbatore,Acute Diarrhoeal Disease,17,0.0,24,6,2014,11.0600516,77.0679581,0.09180670404,6.0,309.07,35.92,2014-06-24,3458127.0,4723.0,732.19,0.4916,Monsoon,2,36.75
4840,28th week,Tamil Nadu,Coimbatore,Acute Diarrhoeal Disease,15,0.0,13,7,2014,11.0600516,77.0679581,0.5002897111,6.0,311.04,37.89,2014-07-13,3458127.0,4723.0,732.19,0.4338,Monsoon,3,24.0
8967,50th week,Tamil Nadu,Coimbatore,Chikungunya,47,0.0,23,11,2009,11.0600516,77.0679581,0.2932651034,9.0,301.54,28.39,2009-11-23,3458127.0,4723.0,732.19,1.3591,Post-Monsoon,4,47.0
7704,37th week,Tamil Nadu,Coimbatore,Chikungunya,10,0.0,2,9,2011,11.0600516,77.0679581,1.372625489,7.0,304.18,31.03,2011-09-02,3458127.0,4723.0,732.19,0.2892,Monsoon,3,28.5
7884,45th week,Tamil Nadu,Coimbatore,Chikungunya,12,0.0,15,9,2011,11.0600516,77.0679581,0.5285079055,7.0,309.38,36.23,2011-09-15,3458127.0,4723.0,732.19,0.347,Monsoon,3,23.0
8984,52nd week,Tamil Nadu,Coimbatore,Dengue,99,0.0,21,12,2009,11.0600516,77.0679581,0.2122926837,7.0,301.56,28.41,2009-12-21,3458127.0,4723.0,732.19,2.8628,Winter,4,99.0
8715,28th week,Tamil Nadu,Cuddalore,Acute Diarrhoeal Disease,34,0.0,6,7,2009,11.7564329,79.7634644,0.1377319061,6.0,309.67,36.52,2009-07-06,2605914.0,3703.0,703.73,1.3047,Monsoon,3,34.0
8107,19th week,Tamil Nadu,Cuddalore,Acute Diarrhoeal Disease,27,0.0,26,4,2010,11.7564329,79.7634644,0.001728863208,7.0,309.095,35.95,2010-04-26,2605914.0,3703.0,703.73,1.0361,Summer,2,30.5
8434,36th week,Tamil Nadu,Cuddalore,Acute Diarrhoeal Disease,51,0.0,26,8,2010,11.7564329,79.7634644,2.003332569,12.0,,35.39,2010-08-26,2605914.0,3703.0,703.73,1.9571,Monsoon,3,37.33
8544,42nd week,Tamil Nadu,Cuddalore,Acute Diarrhoeal Disease,14,0.0,5,10,2010,11.7564329,79.7634644,0.6060789019,9.0,304.35,31.2,2010-10-05,2605914.0,3703.0,703.73,0.5372,Post-Monsoon,4,31.5
8577,45th week,Tamil Nadu,Cuddalore,Acute Diarrhoeal Disease,37,2.0,29,10,2010,11.7564329,79.7634644,0.4391386606,8.0,304.67,31.52,2010-10-29,2605914.0,3703.0,703.73,1.4198,Post-Monsoon,4,32.25
8638,51st week,Tamil Nadu,Cuddalore,Acute Diarrhoeal Disease,11,0.0,2,12,2010,11.7564329,79.7634644,1.479400296,8.0,297.26,24.11,2010-12-02,2605914.0,3703.0,703.73,0.4221,Winter,4,28.25
7232,19th week,Tamil Nadu,Cuddalore,Acute Diarrhoeal Disease,28,0.0,9,5,2011,11.7564329,79.7634644,0.04302878099,8.0,308.944,35.79,2011-05-09,2605914.0,3703.0,703.73,1.0745,Summer,2,22.5
7379,26th week,Tamil Nadu,Cuddalore,Acute Diarrhoeal Disease,31,0.0,27,6,2011,11.7564329,79.7634644,0.1460372828,9.0,309.02500000000003,35.88,2011-06-27,2605914.0,3703.0,703.73,1.1896,Monsoon,2,26.75
6490,23rd week,Tamil Nadu,Cuddalore,Acute Diarrhoeal Disease,31,0.0,4,6,2012,11.7564329,79.7634644,0.06080490984,7.0,310.54,37.39,2012-06-04,2605914.0,3703.0,703.73,1.1896,Monsoon,2,25.25
5538,25th week,Tamil Nadu,Cuddalore,Acute Diarrhoeal Disease,33,1.0,17,6,2013,11.7564329,79.7634644,0.04156357207,8.0,285.48,12.33,2013-06-17,2605914.0,3703.0,703.73,1.2664,Monsoon,2,30.75
6037,42nd week,Tamil Nadu,Cuddalore,Acute Diarrhoeal Disease,11,0.0,18,10,2013,11.7564329,79.7634644,0.1238680207,9.0,306.1333334,32.98,2013-10-18,2605914.0,3703.0,703.73,0.4221,Post-Monsoon,4,26.5
5169,44th week,Tamil Nadu,Cuddalore,Acute Diarrhoeal Disease,83,0.0,27,10,2014,11.7564329,79.7634644,0.8588027256,9.0,300.325,27.18,2014-10-27,2605914.0,3703.0,703.73,3.1851,Post-Monsoon,4,39.5
3758,2nd week,Tamil Nadu,Cuddalore,Acute Diarrhoeal Disease,90,0.0,8,1,2015,11.7564329,79.7634644,0.1011246013,8.0,301.316,28.17,2015-01-08,2605914.0,3703.0,703.73,3.4537,Winter,1,54.25
2813,18th week,Tamil Nadu,Cuddalore,Acute Diarrhoeal Disease,17,1.0,2,5,2016,11.7564329,79.7634644,0.00789764028,8.0,311.55,38.4,2016-05-02,2605914.0,3703.0,703.73,0.6524,Summer,2,50.25
1952,1st week,Tamil Nadu,Cuddalore,Acute Diarrhoeal Disease,12,0.0,3,1,2017,11.7564329,79.7634644,0.03167776122,11.0,303.1966666,30.05,2017-01-03,2605914.0,3703.0,703.73,0.4605,Winter,1,50.5
1953,1st week,Tamil Nadu,Cuddalore,Acute Diarrhoeal Disease,20,0.0,3,1,2017,11.7564329,79.7634644,0.03167776122,11.0,303.1966666,30.05,2017-01-03,2605914.0,3703.0,703.73,0.7675,Winter,1,34.75
1255,43rd week,Tamil Nadu,Cuddalore,Acute Diarrhoeal Disease,49,0.0,22,10,2019,11.7564329,79.7634644,0.9259456486,8.0,,35.39,2019-10-22,2605914.0,3703.0,703.73,1.8803,Post-Monsoon,4,24.5
7956,50th week,Tamil Nadu,Cuddalore,Chikungunya,33,0.0,14,12,2011,11.7564329,79.7634644,0.1001201888,13.0,299.34000000000003,26.19,2011-12-14,2605914.0,3703.0,703.73,1.2664,Winter,4,33.0
6251,7th week,Tamil Nadu,Cuddalore,Chikungunya,30,0.0,16,2,2012,11.7564329,79.7634644,0.01694272744,8.0,303.836,30.69,2012-02-16,2605914.0,3703.0,703.73,1.1512,Winter,1,31.5
6210,1st week,Tamil Nadu,Cuddalore,Cholera,17,0.0,1,1,2012,11.7564329,79.7634644,0.8230760943,7.0,296.6,23.45,2012-01-01,2605914.0,3703.0,703.73,0.6524,Winter,1,17.0
5055,37th week,Tamil Nadu,Cuddalore,Cholera,16,0.0,11,9,2014,11.7564329,79.7634644,0.06392840193,9.0,307.46,34.31,2014-09-11,2605914.0,3703.0,703.73,0.614,Monsoon,3,16.5
6288,12th week,Tamil Nadu,Cuddalore,Dengue,32,0.0,17,3,2012,11.7564329,79.7634644,0.0978887894,7.0,305.27500000000003,32.13,2012-03-17,2605914.0,3703.0,703.73,1.228,Summer,1,32.0
6689,31st week,Tamil Nadu,Cuddalore,Dengue,15,0.0,4,8,2012,11.7564329,79.7634644,0.005562222011,8.0,309.755,36.61,2012-08-04,2605914.0,3703.0,703.73,0.5756,Monsoon,3,23.5
188,1st week,Tamil Nadu,Dharmapuri,Acute Diarrhoeal Disease,17,0.0,4,1,2022,12.09680475,78.19304301,0.1122425766,15.0,298.36,25.21,2022-01-04,2251744.0,,453.49,0.755,Winter,1,17.0
139,22nd week,Tamil Nadu,Dharmapuri,Acute Diarrhoeal Disease,24,0.0,3,6,2022,12.09680475,78.19304301,0.08874493976,13.0,306.105,32.96,2022-06-03,2251744.0,,453.49,1.0658,Monsoon,2,20.5
163,23rd week,Tamil Nadu,Dharmapuri,Acute Diarrhoeal Disease,26,0.0,3,6,2022,12.09680475,78.19304301,0.08874493976,13.0,306.105,32.96,2022-06-03,2251744.0,,453.49,1.1547,Monsoon,2,22.33
7543,31st week,Tamil Nadu,Dharmapuri,Chikungunya,118,0.0,25,7,2011,12.09680475,78.19304301,0.1487190445,5.0,,35.39,2011-07-25,2251744.0,,453.49,5.2404,Monsoon,3,118.0
6321,16th week,Tamil Nadu,Dharmapuri,Chikungunya,28,0.0,19,4,2012,12.09680475,78.19304301,0.001627891495,7.0,314.25333340000003,41.1,2012-04-19,2251744.0,,453.49,1.2435,Summer,2,73.0
1937,50th week,Tamil Nadu,Dharmapuri,Chikungunya,22,0.0,3,12,2018,12.09680475,78.19304301,0.0408257884,8.0,301.35,28.2,2018-12-03,2251744.0,,453.49,0.977,Winter,4,56.0
908,26th week,Tamil Nadu,Dharmapuri,Chikungunya,39,0.0,26,6,2019,12.09680475,78.19304301,0.1341004157,8.0,311.38,38.23,2019-06-26,2251744.0,,453.49,1.732,Monsoon,2,51.75
6311,14th week,Tamil Nadu,Dharmapuri,Dengue,37,0.0,4,4,2012,12.09680475,78.19304301,0.004881060381,7.0,309.88,36.73,2012-04-04,2251744.0,,453.49,1.6432,Summer,2,37.0
6826,36th week,Tamil Nadu,Dharmapuri,Dengue,55,0.0,4,9,2012,12.09680475,78.19304301,0.4888781713,8.0,304.26,31.11,2012-09-04,2251744.0,,453.49,2.4426,Monsoon,3,46.0
6943,43rd week,Tamil Nadu,Dharmapuri,Dengue,11,0.0,22,10,2012,12.09680475,78.19304301,0.6249224588,8.0,301.71,28.56,2012-10-22,2251744.0,,453.49,0.4885,Post-Monsoon,4,34.33
714,1st week,Tamil Nadu,Dharmapuri,Dengue,37,0.0,4,1,2019,12.09680475,78.19304301,0.02921215626,8.0,303.125,29.98,2019-01-04,2251744.0,,453.49,1.6432,Winter,1,35.0
843,23rd week,Tamil Nadu,Dharmapuri,Dengue,63,0.0,3,6,2019,12.09680475,78.19304301,0.4194237724,12.0,307.65000000000003,34.5,2019-06-03,2251744.0,,453.49,2.7978,Monsoon,2,41.5
868,24th week,Tamil Nadu,Dharmapuri,Dengue,52,0.0,16,6,2019,12.09680475,78.19304301,0.06686690604,11.0,308.815,35.67,2019-06-16,2251744.0,,453.49,2.3093,Monsoon,2,40.75
715,1st week,Tamil Nadu,Dharmapuri,Dengue And Chikungunya,11,0.0,4,1,2019,12.09680475,78.19304301,0.02921215626,8.0,303.125,29.98,2019-01-04,2251744.0,,453.49,0.4885,Winter,1,11.0
4350,38th week,Tamil Nadu,Dharmapuri,Malaria,249,0.0,10,9,2015,12.09680475,78.19304301,0.6949605747,9.0,306.95,33.8,2015-09-10,2251744.0,,453.49,11.0581,Monsoon,3,249.0
8001,8th week,Tamil Nadu,Dindigul,Acute Diarrhoeal Disease,112,2.0,15,2,2010,10.3303299,78.06739791,0.0007620685002,10.0,305.6,32.45,2010-02-15,2159775.0,6267.0,344.63,5.1857,Winter,1,112.0
8051,16th week,Tamil Nadu,Dindigul,Acute Diarrhoeal Disease,19,0.0,16,4,2010,10.3303299,78.06739791,0.01524021493,9.0,313.04,39.89,2010-04-16,2159775.0,6267.0,344.63,0.8797,Summer,2,65.5
8620,49th week,Tamil Nadu,Dindigul,Acute Diarrhoeal Disease,22,0.0,28,11,2010,10.3303299,78.06739791,1.336285699,4.0,299.68,26.53,2010-11-28,2159775.0,6267.0,344.63,1.0186,Post-Monsoon,4,51.0
7562,32nd week,Tamil Nadu,Dindigul,Acute Diarrhoeal Disease,13,0.0,9,8,2011,10.3303299,78.06739791,0.3488107081,10.0,310.2,37.05,2011-08-09,2159775.0,6267.0,344.63,0.6019,Monsoon,3,41.5
7955,50th week,Tamil Nadu,Dindigul,Acute Diarrhoeal Disease,15,0.0,12,12,2011,10.3303299,78.06739791,0.1354393511,12.0,300.63,27.48,2011-12-12,2159775.0,6267.0,344.63,0.6945,Winter,4,17.25
6215,2nd week,Tamil Nadu,Dindigul,Acute Diarrhoeal Disease,12,0.0,12,1,2012,10.3303299,78.06739791,0.09089114209,10.0,299.4233334,26.27,2012-01-12,2159775.0,6267.0,344.63,0.5556,Winter,1,15.5
6434,21st week,Tamil Nadu,Dindigul,Acute Diarrhoeal Disease,28,0.0,22,5,2012,10.3303299,78.06739791,0.174143296,13.0,305.148,32.0,2012-05-22,2159775.0,6267.0,344.63,1.2964,Summer,2,17.0
6723,32nd week,Tamil Nadu,Dindigul,Acute Diarrhoeal Disease,16,0.0,3,8,2012,10.3303299,78.06739791,0.04182149426,8.0,310.84000000000003,37.69,2012-08-03,2159775.0,6267.0,344.63,0.7408,Monsoon,3,17.75
2727,12th week,Tamil Nadu,Dindigul,Acute Diarrhoeal Disease,25,0.0,21,3,2016,10.3303299,78.06739791,0.0008165524709,8.0,310.48,37.33,2016-03-21,2159775.0,6267.0,344.63,1.1575,Summer,1,20.25
1676,29th week,Tamil Nadu,Dindigul,Acute Diarrhoeal Disease,56,0.0,19,7,2018,10.3303299,78.06739791,0.2364849897,8.0,309.66,36.51,2018-07-19,2159775.0,6267.0,344.63,2.5929,Monsoon,3,31.25
8863,39th week,Tamil Nadu,Dindigul,Chikungunya,83,0.0,21,9,2009,10.3303299,78.06739791,0.9820606935,8.0,306.135,32.99,2009-09-21,2159775.0,6267.0,344.63,3.843,Monsoon,3,83.0
8957,49th week,Tamil Nadu,Dindigul,Chikungunya,13,0.0,1,12,2009,10.3303299,78.06739791,0.08804291906,12.0,301.548,28.4,2009-12-01,2159775.0,6267.0,344.63,0.6019,Winter,4,48.0
6214,2nd week,Tamil Nadu,Dindigul,Chikungunya,69,0.0,11,1,2012,10.3303299,78.06739791,0.07027384008,10.0,299.12333340000004,25.97,2012-01-11,2159775.0,6267.0,344.63,3.1948,Winter,1,55.0
6331,17th week,Tamil Nadu,Dindigul,Chikungunya,21,0.0,25,4,2012,10.3303299,78.06739791,0.03580833203,8.0,313.5133334,40.36,2012-04-25,2159775.0,6267.0,344.63,0.9723,Summer,2,46.5
6348,18th week,Tamil Nadu,Dindigul,Chikungunya,12,0.0,27,4,2012,10.3303299,78.06739791,0.2981805242,8.0,310.93333340000004,37.78,2012-04-27,2159775.0,6267.0,344.63,0.5556,Summer,2,28.75
6491,23rd week,Tamil Nadu,Dindigul,Chikungunya,20,0.0,30,5,2012,10.3303299,78.06739791,0.2737304604,12.0,305.54,32.39,2012-05-30,2159775.0,6267.0,344.63,0.926,Summer,2,30.5
5273,1st week,Tamil Nadu,Dindigul,Chikungunya,17,0.0,4,11,2012,10.3303299,78.06739791,0.06692680828,16.0,304.05,30.9,2012-11-04,2159775.0,6267.0,344.63,0.7871,Post-Monsoon,4,17.5
5310,8th week,Tamil Nadu,Dindigul,Chikungunya,21,0.0,31,1,2013,10.3303299,78.06739791,0.0002848368054,9.0,306.5566666,33.41,2013-01-31,2159775.0,6267.0,344.63,0.9723,Winter,1,17.5
5296,6th week,Tamil Nadu,Dindigul,Chikungunya,24,0.0,7,2,2013,10.3303299,78.06739791,0.02577595032,9.0,308.1733334,35.02,2013-02-07,2159775.0,6267.0,344.63,1.1112,Winter,1,20.5
5309,8th week,Tamil Nadu,Dindigul,Chikungunya,52,0.0,7,2,2013,10.3303299,78.06739791,0.02577595032,9.0,308.1733334,35.02,2013-02-07,2159775.0,6267.0,344.63,2.4077,Winter,1,28.5
4645,9th week,Tamil Nadu,Dindigul,Chikungunya,17,0.0,26,2,2014,10.3303299,78.06739791,0.0625999871,8.0,308.95,35.8,2014-02-26,2159775.0,6267.0,344.63,0.7871,Winter,1,28.5
1425,9th week,Tamil Nadu,Dindigul,Chikungunya,36,0.0,26,2,2018,10.3303299,78.06739791,0.00111927392,8.0,308.44,35.29,2018-02-26,2159775.0,6267.0,344.63,1.6668,Winter,1,32.25
1433,10th week,Tamil Nadu,Dindigul,Chikungunya,23,0.0,8,3,2018,10.3303299,78.06739791,0.0002636578141,8.0,313.836,40.69,2018-03-08,2159775.0,6267.0,344.63,1.0649,Summer,1,32.0
1452,13th week,Tamil Nadu,Dindigul,Chikungunya,26,0.0,29,3,2018,10.3303299,78.06739791,0.02167213385,8.0,309.5366666,36.39,2018-03-29,2159775.0,6267.0,344.63,1.2038,Summer,1,25.5
1472,16th week,Tamil Nadu,Dindigul,Chikungunya,85,0.0,7,4,2018,10.3303299,78.06739791,0.003073672672,8.0,311.54,38.39,2018-04-07,2159775.0,6267.0,344.63,3.9356,Summer,2,42.5
1485,17th week,Tamil Nadu,Dindigul,Chikungunya,22,0.0,19,4,2018,10.3303299,78.06739791,0.203697193,8.0,310.1,36.95,2018-04-19,2159775.0,6267.0,344.63,1.0186,Summer,2,39.0
6223,3rd week,Tamil Nadu,Dindigul,Cholera,16,0.0,15,1,2012,10.3303299,78.06739791,0.09706370925,10.0,300.15500000000003,27.01,2012-01-15,2159775.0,6267.0,344.63,0.7408,Winter,1,16.0
6233,4th week,Tamil Nadu,Dindigul,Cholera,10,0.0,19,1,2012,10.3303299,78.06739791,0.01499900078,12.0,299.54,26.39,2012-01-19,2159775.0,6267.0,344.63,0.463,Winter,1,13.0
8977,51st week,Tamil Nadu,Dindigul,Dengue,9,0.0,14,12,2009,10.3303299,78.06739791,0.04451872436,10.0,301.576,28.43,2009-12-14,2159775.0,6267.0,344.63,0.4167,Winter,4,9.0
8982,52nd week,Tamil Nadu,Dindigul,Dengue,9,0.0,14,12,2009,10.3303299,78.06739791,0.04451872436,10.0,301.576,28.43,2009-12-14,2159775.0,6267.0,344.63,0.4167,Winter,4,9.0
8359,32nd week,Tamil Nadu,Dindigul,Dengue,9,0.0,25,7,2010,10.3303299,78.06739791,0.348618156,8.0,304.90000000000003,31.75,2010-07-25,2159775.0,6267.0,344.63,0.4167,Monsoon,3,9.0
7724,38th week,Tamil Nadu,Dindigul,Dengue,6,1.0,16,9,2011,10.3303299,78.06739791,0.5877774472,14.0,304.32,31.17,2011-09-16,2159775.0,6267.0,344.63,0.2778,Monsoon,3,8.25
6320,16th week,Tamil Nadu,Dindigul,Dengue,12,0.0,16,4,2012,10.3303299,78.06739791,0.02236090997,9.0,311.82,38.67,2012-04-16,2159775.0,6267.0,344.63,0.5556,Summer,2,9.0
5767,32nd week,Tamil Nadu,Dindigul,Dengue,28,0.0,2,8,2013,10.3303299,78.06739791,0.05475062244,7.0,311.88,38.73,2013-08-02,2159775.0,6267.0,344.63,1.2964,Monsoon,3,13.75
2924,22nd week,Tamil Nadu,Dindigul,Dengue,92,0.0,3,6,2016,10.3303299,78.06739791,0.3591558087,12.0,308.392,35.24,2016-06-03,2159775.0,6267.0,344.63,4.2597,Monsoon,2,34.5
2018,12th week,Tamil Nadu,Dindigul,Dengue,34,0.0,21,3,2017,10.3303299,78.06739791,0.1183955565,8.0,309.41,36.26,2017-03-21,2159775.0,6267.0,344.63,1.5742,Summer,1,41.5
1560,23rd week,Tamil Nadu,Dindigul,Dengue,17,0.0,8,6,2018,10.3303299,78.06739791,0.6313222635,12.0,310.72,37.57,2018-06-08,2159775.0,6267.0,344.63,0.7871,Monsoon,2,42.75
495,43rd week,Tamil Nadu,Dindigul,Dengue,5,0.0,25,10,2021,10.3303299,78.06739791,0.6264433056,11.0,302.435,29.29,2021-10-25,2159775.0,6267.0,344.63,0.2315,Post-Monsoon,4,37.0
6956,44th week,Tamil Nadu,Dindigul,Dengue And Chikungunya,23,0.0,9,10,2012,10.3303299,78.06739791,0.176139476,13.0,308.06333340000003,34.91,2012-10-09,2159775.0,6267.0,344.63,1.0649,Post-Monsoon,4,23.0
4272,35th week,Tamil Nadu,Dindigul,Dengue And Chikungunya,38,2.0,9,7,2015,10.3303299,78.06739791,0.04472962968,12.0,308.43333340000004,35.28,2015-07-09,2159775.0,6267.0,344.63,1.7594,Monsoon,3,30.5
6924,41st week,Tamil Nadu,Dindigul,Dengue/Chikungunya,23,0.0,10,9,2012,10.3303299,78.06739791,0.2779618353,11.0,310.0933334,36.94,2012-09-10,2159775.0,6267.0,344.63,1.0649,Monsoon,3,23.0
8328,30th week,Tamil Nadu,Erode,Acute Diarrhoeal Disease,15,0.0,14,7,2010,11.3692044,77.67662687,0.3839312901,10.0,302.15000000000003,29.0,2010-07-14,2251744.0,5714.0,394.07,0.6662,Monsoon,3,15.0
6332,17th week,Tamil Nadu,Erode,Acute Diarrhoeal Disease,50,0.0,20,4,2012,11.3692044,77.67662687,0.005433380723,7.0,313.892,40.74,2012-04-20,2251744.0,5714.0,394.07,2.2205,Summer,2,32.5
7506,30th week,Tamil Nadu,Erode,Chikungunya,25,0.0,25,7,2011,11.3692044,77.67662687,0.3980800576,4.0,309.42,36.27,2011-07-25,2251744.0,5714.0,394.07,1.1103,Monsoon,3,25.0
5218,47th week,Tamil Nadu,Erode,Chikungunya,7,0.0,8,11,2014,11.3692044,77.67662687,0.07031989907,8.0,297.41,24.26,2014-11-08,2251744.0,5714.0,394.07,0.3109,Post-Monsoon,4,16.0
758,8th week,Tamil Nadu,Erode,Chikungunya,22,0.0,17,2,2019,11.3692044,77.67662687,0.004181771232,8.0,309.376,36.23,2019-02-17,2251744.0,5714.0,394.07,0.977,Winter,1,18.0
766,10th week,Tamil Nadu,Erode,Chikungunya,31,0.0,3,3,2019,11.3692044,77.67662687,0.02002703379,5.0,311.68,38.53,2019-03-03,2251744.0,5714.0,394.07,1.3767,Summer,1,21.25
7049,2nd week,Tamil Nadu,Erode,Dengue,15,0.0,3,1,2011,11.3692044,77.67662687,0.05608280949,10.0,300.428,27.28,2011-01-03,2251744.0,5714.0,394.07,0.6662,Winter,1,15.0
7971,51st week,Tamil Nadu,Erode,Dengue,14,1.0,18,12,2011,11.3692044,77.67662687,0.01396388131,8.0,302.42,29.27,2011-12-18,2251744.0,5714.0,394.07,0.6217,Winter,4,14.5
6992,48th week,Tamil Nadu,Erode,Dengue,20,0.0,11,10,2012,11.3692044,77.67662687,0.3620120551,15.0,303.945,30.8,2012-10-11,2251744.0,5714.0,394.07,0.8882,Post-Monsoon,4,16.33
937,28th week,Tamil Nadu,Erode,Dengue,19,0.0,5,7,2019,11.3692044,77.67662687,0.06368053727,8.0,309.90500000000003,36.76,2019-07-05,2251744.0,5714.0,394.07,0.8438,Monsoon,3,17.0
699,52nd week,Tamil Nadu,Kallakurichi,Acute Diarrhoeal Disease,21,0.0,21,12,2020,11.7406259,78.9637131,0.489202687,10.0,299.3,26.15,2020-12-21,2251744.0,,453.49,0.9326,Winter,4,21.0
525,47th week,Tamil Nadu,Kallakurichi,Acute Diarrhoeal Disease,19,0.0,22,11,2021,11.7406259,78.9637131,1.221413876,13.0,299.13,25.98,2021-11-22,2251744.0,,453.49,0.8438,Post-Monsoon,4,20.0
553,51st week,Tamil Nadu,Kallakurichi,Acute Diarrhoeal Disease,19,0.0,20,12,2021,11.7406259,78.9637131,0.0474376868,12.0,300.584,27.43,2021-12-20,2251744.0,,453.49,0.8438,Winter,4,19.67
54,15th week,Tamil Nadu,Kallakurichi,Acute Diarrhoeal Disease,14,0.0,17,4,2022,11.7406259,78.9637131,0.3512801639,10.0,312.57,39.42,2022-04-17,2251744.0,,453.49,0.6217,Summer,2,18.25
140,22nd week,Tamil Nadu,Kallakurichi,Acute Diarrhoeal Disease,40,0.0,30,5,2022,11.7406259,78.9637131,0.2016062298,12.0,306.932,33.78,2022-05-30,2251744.0,,453.49,1.7764,Summer,2,23.0
6383,19th week,Tamil Nadu,Kanniyakumari,Chikungunya,27,0.0,5,5,2012,8.079252,77.5499338,0.08665667543,8.0,,35.39,2012-05-05,2251744.0,,453.49,1.1991,Summer,2,27.0
6384,19th week,Tamil Nadu,Kanniyakumari,Chikungunya,53,0.0,10,5,2012,8.079252,77.5499338,0.08665667543,8.0,,35.39,2012-05-10,2251744.0,,453.49,2.3537,Summer,2,40.0
6195,51st week,Tamil Nadu,Kanniyakumari,Dengue,17,1.0,19,12,2013,8.079252,77.5499338,0.08665667543,8.0,,35.39,2013-12-19,2251744.0,,453.49,0.755,Winter,4,17.0
7046,2nd week,Tamil Nadu,Karur,Acute Diarrhoeal Disease,28,0.0,8,1,2011,10.9301522,78.08485455,0.06905559809,8.0,300.47200000000004,27.32,2011-01-08,2251744.0,,453.49,1.2435,Winter,1,28.0
7776,40th week,Tamil Nadu,Karur,Acute Diarrhoeal Disease,13,0.0,6,10,2011,10.9301522,78.08485455,0.1310474115,10.0,306.16400000000004,33.01,2011-10-06,2251744.0,,453.49,0.5773,Post-Monsoon,4,20.5
8781,32nd week,Tamil Nadu,Karur,Chikungunya,42,0.0,8,8,2009,10.9301522,78.08485455,0.01174368439,4.0,309.79,36.64,2009-08-08,2251744.0,,453.49,1.8652,Monsoon,3,42.0
8856,38th week,Tamil Nadu,Karur,Chikungunya,26,0.0,19,9,2009,10.9301522,78.08485455,0.5334647889,7.0,306.65000000000003,33.5,2009-09-19,2251744.0,,453.49,1.1547,Monsoon,3,34.0
